Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:38:11,5,[-2 -1  0],0.8
2022-08-17 14:38:12,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:12,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:12,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:12,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:12,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:12,8,[-2 -1  0],0.75
2022-08-17 14:38:12,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:12,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:13,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:13,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:13,5,[-2 -1  0],0.8
2022-08-17 14:38:13,5,[-2 -1  0],0.8
2022-08-17 14:38:13,5,[-2 -1  0],0.8
2022-08-17 14:38:13,5,[-2 -1  0],0.8
2022-08-17 14:38:13,7,[-2 -1  0  1],0.8571428571428571
2022-08-17 14:38:13,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:14,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:14,7,[-2 -1  0  1],0.8571428571428571
2022-08-17 14:38:14,8,[-2 -1  0  1],0.875
2022-08-17 14:38:14,8,[-2 -1  0  1],0.875
2022-08-17 14:38:14,8,[-2 -1  0  1],0.875
2022-08-17 14:38:14,7,[-1  0  1],1.0
2022-08-17 14:38:14,7,[-1  0  1],1.0
2022-08-17 14:38:14,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:14,5,[-2 -1  0],0.8
2022-08-17 14:38:14,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:15,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:16,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:16,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:16,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:17,7,[-2 -1  0],0.5714285714285714
2022-08-17 14:38:17,8,[-2 -1  0],0.5
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:38:19,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:19,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:19,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:19,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:19,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:20,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:38:23,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:38:26,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:27,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:28,9,[-2 -1  0],0.4444444444444444
2022-08-17 14:38:28,10,[-2 -1  0],0.4
2022-08-17 14:38:28,11,[-2 -1  0  1],0.5454545454545454
2022-08-17 14:38:28,11,[-2 -1  0  1],0.5454545454545454
2022-08-17 14:38:28,9,[-2 -1  0],0.4444444444444444
2022-08-17 14:38:28,9,[-2 -1  0],0.4444444444444444
2022-08-17 14:38:28,9,[-2 -1  0],0.4444444444444444
2022-08-17 14:38:28,9,[-2 -1  0  1],0.6666666666666666
2022-08-17 14:38:28,8,[-2 -1  0  1],0.75
2022-08-17 14:38:29,7,[-2 -1  0],0.5714285714285714
2022-08-17 14:38:29,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:29,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:29,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:38:29,6,[-2 -1  0],0.6666666666666666
