Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 13:20:43,5,[-2 -1  0],0.8
2022-08-17 13:20:43,5,[-2 -1  0],0.8
2022-08-17 13:20:43,5,[-2 -1  0],0.8
2022-08-17 13:20:44,5,[-2 -1  0],0.8
2022-08-17 13:20:44,5,[-2 -1  0],0.8
2022-08-17 13:20:44,5,[-2 -1  0],0.8
2022-08-17 13:20:44,5,[-2 -1  0],0.8
2022-08-17 13:20:45,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:45,5,[-2 -1  0],0.8
2022-08-17 13:20:45,5,[-2 -1  0],0.8
2022-08-17 13:20:45,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:46,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:47,5,[-2 -1  0],0.8
2022-08-17 13:20:48,5,[-2 -1  0],0.8
2022-08-17 13:20:48,5,[-2 -1  0],0.8
2022-08-17 13:20:49,5,[-2 -1  0],0.8
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:49,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
2022-08-17 13:20:50,5,[-2 -1  0],0.8
