Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:10:43,5,[-2 -1  0],0.8
2022-08-17 14:10:43,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:51,8,[-2 -1  0],0.625
2022-08-17 14:10:52,8,[-2 -1  0],0.625
2022-08-17 14:10:52,8,[-2 -1  0],0.625
2022-08-17 14:10:52,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:10:52,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:10:52,8,[-2 -1  0],0.625
2022-08-17 14:10:52,8,[-2 -1  0],0.625
2022-08-17 14:10:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:53,8,[-2 -1  0],0.75
2022-08-17 14:10:53,8,[-2 -1  0],0.75
2022-08-17 14:10:53,8,[-2 -1  0],0.75
2022-08-17 14:10:54,8,[-2 -1  0],0.75
2022-08-17 14:10:54,8,[-2 -1  0],0.75
2022-08-17 14:10:54,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:54,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:10:54,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:54,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:10:54,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:10:59,8,[-2 -1  0],0.625
2022-08-17 14:10:59,8,[-2 -1  0],0.625
2022-08-17 14:10:59,8,[-2 -1  0],0.625
2022-08-17 14:10:59,8,[-2 -1  0],0.625
2022-08-17 14:11:00,8,[-2 -1  0],0.625
2022-08-17 14:11:08,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:11:08,8,[-2 -1  0],0.75
2022-08-17 14:11:08,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:11:08,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:11:08,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:11:08,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:11:08,9,[-2 -1  0],0.6666666666666666
