Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:16:25,4,1,75.00%
2022-10-31 21:16:25,4,1,75.00%
2022-10-31 21:16:25,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:26,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:27,4,1,75.00%
2022-10-31 21:16:28,4,1,75.00%
2022-10-31 21:16:28,4,1,50.00%
2022-10-31 21:16:28,4,1,50.00%
2022-10-31 21:16:28,4,1,50.00%
2022-10-31 21:16:29,5,1,40.00%
2022-10-31 21:16:29,4,1,50.00%
2022-10-31 21:16:29,4,1,50.00%
2022-10-31 21:16:29,4,1,50.00%
2022-10-31 21:16:29,4,1,50.00%
2022-10-31 21:16:30,4,1,50.00%
2022-10-31 21:16:30,4,1,50.00%
2022-10-31 21:16:30,4,1,50.00%
2022-10-31 21:16:30,3,1,66.67%
2022-10-31 21:16:30,3,1,66.67%
2022-10-31 21:16:30,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
2022-10-31 21:16:31,3,1,66.67%
