Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:31:24,5,[-2 -1  0],0.8
2022-08-17 14:31:24,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:32,8,[-2 -1  0],0.625
2022-08-17 14:31:32,8,[-2 -1  0],0.625
2022-08-17 14:31:32,8,[-2 -1  0],0.625
2022-08-17 14:31:32,8,[-2 -1  0],0.625
2022-08-17 14:31:32,8,[-2 -1  0],0.625
2022-08-17 14:31:33,8,[-2 -1  0],0.625
2022-08-17 14:31:33,8,[-2 -1  0],0.625
2022-08-17 14:31:33,8,[-2 -1  0],0.625
2022-08-17 14:31:33,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:31:33,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:31:33,8,[-2 -1  0],0.625
2022-08-17 14:31:33,8,[-2 -1  0],0.625
2022-08-17 14:31:34,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:34,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:34,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:34,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:34,8,[-2 -1  0],0.75
2022-08-17 14:31:34,8,[-2 -1  0],0.75
2022-08-17 14:31:34,8,[-2 -1  0],0.75
2022-08-17 14:31:35,8,[-2 -1  0],0.75
2022-08-17 14:31:35,8,[-2 -1  0],0.75
2022-08-17 14:31:35,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:35,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:35,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:35,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:31:35,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:40,8,[-2 -1  0],0.625
2022-08-17 14:31:40,8,[-2 -1  0],0.625
2022-08-17 14:31:40,8,[-2 -1  0],0.625
2022-08-17 14:31:41,8,[-2 -1  0],0.625
2022-08-17 14:31:41,8,[-2 -1  0],0.625
2022-08-17 14:31:49,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:31:49,8,[-2 -1  0],0.75
2022-08-17 14:31:49,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:49,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:49,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:49,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:49,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:31:57,5,[-2 -1  0],0.8
2022-08-17 14:31:57,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:31:57,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:57,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:57,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:58,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:31:59,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:32:00,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:32:00,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:32:00,8,[-2 -1  0],0.625
2022-08-17 14:32:00,8,[-2 -1  0],0.625
2022-08-17 14:32:00,8,[-2 -1  0],0.625
2022-08-17 14:32:00,8,[-2 -1  0],0.625
2022-08-17 14:32:00,8,[-2 -1  0],0.625
2022-08-17 14:32:00,8,[-2 -1  0],0.75
2022-08-17 14:32:04,8,[-2 -1  0],0.75
2022-08-17 14:32:04,8,[-2 -1  0],0.75
2022-08-17 14:32:04,9,[-2 -1  0  1],0.8888888888888888
2022-08-17 14:32:04,9,[-2 -1  0  1],0.8888888888888888
2022-08-17 14:32:04,8,[-1  0  1],1.0
2022-08-17 14:32:04,8,[-1  0  1],1.0
2022-08-17 14:32:05,8,[-1  0  1],1.0
2022-08-17 14:32:05,8,[-1  0  1],1.0
2022-08-17 14:32:05,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:32:06,8,[-2 -1  0],0.625
2022-08-17 14:32:06,8,[-2 -1  0],0.625
2022-08-17 14:32:07,10,[-2 -1  0],0.6
2022-08-17 14:32:07,10,[-2 -1  0],0.6
2022-08-17 14:32:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:08,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:08,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:08,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:08,7,[-2 -1  0  1],0.8571428571428571
2022-08-17 14:32:08,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:32:08,7,[-2 -1  0  1],0.8571428571428571
2022-08-17 14:32:08,7,[-2 -1  0  1],0.8571428571428571
2022-08-17 14:32:08,7,[-2 -1  0  1],0.8571428571428571
