Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 22:31:50,6,1,33.33%
2022-10-31 22:31:50,6,1,33.33%
2022-10-31 22:31:50,6,1,33.33%
2022-10-31 22:31:51,6,1,33.33%
2022-10-31 22:31:51,6,1,33.33%
2022-10-31 22:31:51,6,1,33.33%
2022-10-31 22:31:51,6,1,33.33%
2022-10-31 22:31:51,5,1,40.00%
2022-10-31 22:31:51,5,1,40.00%
2022-10-31 22:31:51,6,1,50.00%
2022-10-31 22:31:51,6,1,50.00%
2022-10-31 22:31:51,6,1,50.00%
2022-10-31 22:31:51,6,1,50.00%
2022-10-31 22:31:52,6,1,50.00%
2022-10-31 22:31:52,6,1,50.00%
2022-10-31 22:31:52,6,1,50.00%
2022-10-31 22:31:52,6,1,50.00%
2022-10-31 22:31:52,6,1,50.00%
2022-10-31 22:31:52,5,1,40.00%
2022-10-31 22:31:52,5,1,40.00%
2022-10-31 22:31:52,5,1,40.00%
2022-10-31 22:31:52,5,1,40.00%
2022-10-31 22:31:52,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:53,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:54,5,1,40.00%
2022-10-31 22:31:55,5,1,40.00%
2022-10-31 22:31:55,5,1,40.00%
2022-10-31 22:31:55,5,1,40.00%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:55,6,1,33.33%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:56,5,1,40.00%
2022-10-31 22:31:57,5,1,40.00%
2022-10-31 22:31:57,5,1,40.00%
2022-10-31 22:31:57,5,1,40.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:31:59,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,4,1,50.00%
2022-10-31 22:32:00,5,1,60.00%
2022-10-31 22:32:00,5,1,60.00%
2022-10-31 22:32:00,5,1,60.00%
2022-10-31 22:32:00,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:01,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:02,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,60.00%
2022-10-31 22:32:03,5,1,80.00%
2022-10-31 22:32:03,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:04,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:05,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:06,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:07,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,5,1,80.00%
2022-10-31 22:32:08,6,1,83.33%
2022-10-31 22:32:08,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,6,1,83.33%
2022-10-31 22:32:09,5,1,80.00%
2022-10-31 22:32:09,4,1,75.00%
2022-10-31 22:32:09,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,4,1,75.00%
2022-10-31 22:32:10,5,1,60.00%
2022-10-31 22:32:10,5,1,60.00%
2022-10-31 22:32:10,5,1,60.00%
2022-10-31 22:32:10,5,1,40.00%
2022-10-31 22:32:11,5,1,40.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,5,2,80.00%
2022-10-31 22:32:11,6,2,83.33%
2022-10-31 22:32:11,6,2,83.33%
2022-10-31 22:32:11,6,2,83.33%
2022-10-31 22:32:12,6,2,83.33%
2022-10-31 22:32:12,6,2,83.33%
2022-10-31 22:32:12,5,1,60.00%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:12,5,2,80.00%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:12,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:13,6,1,66.67%
2022-10-31 22:32:13,6,1,66.67%
2022-10-31 22:32:13,6,1,83.33%
2022-10-31 22:32:14,5,1,60.00%
2022-10-31 22:32:14,5,1,80.00%
2022-10-31 22:32:14,5,1,60.00%
2022-10-31 22:32:14,5,1,60.00%
2022-10-31 22:32:14,5,1,60.00%
2022-10-31 22:32:14,5,1,60.00%
2022-10-31 22:32:14,4,1,75.00%
2022-10-31 22:32:14,4,1,75.00%
2022-10-31 22:32:14,4,1,75.00%
2022-10-31 22:32:14,4,1,75.00%
2022-10-31 22:32:15,5,1,80.00%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:15,6,1,83.33%
2022-10-31 22:32:16,6,1,83.33%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,5,1,80.00%
2022-10-31 22:32:16,6,1,83.33%
2022-10-31 22:32:16,6,1,83.33%
2022-10-31 22:32:16,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,6,1,83.33%
2022-10-31 22:32:17,5,1,80.00%
2022-10-31 22:32:17,5,1,80.00%
2022-10-31 22:32:17,5,1,80.00%
2022-10-31 22:32:17,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:18,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,5,1,80.00%
2022-10-31 22:32:19,6,1,83.33%
2022-10-31 22:32:19,6,1,83.33%
2022-10-31 22:32:19,6,1,83.33%
2022-10-31 22:32:19,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,6,1,83.33%
2022-10-31 22:32:20,5,1,80.00%
2022-10-31 22:32:20,5,1,80.00%
2022-10-31 22:32:20,5,1,80.00%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:21,6,1,83.33%
2022-10-31 22:32:22,6,1,83.33%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,4,1,75.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:22,5,1,80.00%
2022-10-31 22:32:23,5,1,80.00%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:23,6,1,83.33%
2022-10-31 22:32:24,6,1,66.67%
2022-10-31 22:32:24,6,1,66.67%
2022-10-31 22:32:24,6,1,66.67%
2022-10-31 22:32:24,6,1,66.67%
2022-10-31 22:32:24,5,1,60.00%
2022-10-31 22:32:24,5,1,40.00%
2022-10-31 22:32:24,5,1,40.00%
2022-10-31 22:32:24,5,1,40.00%
2022-10-31 22:32:24,5,1,40.00%
2022-10-31 22:32:24,5,1,40.00%
2022-10-31 22:32:25,5,1,40.00%
2022-10-31 22:32:25,5,1,40.00%
2022-10-31 22:32:25,5,1,40.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:25,6,1,50.00%
2022-10-31 22:32:26,6,1,50.00%
2022-10-31 22:32:26,6,1,50.00%
2022-10-31 22:32:26,6,1,50.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:26,5,1,60.00%
2022-10-31 22:32:27,4,1,50.00%
2022-10-31 22:32:27,4,1,50.00%
2022-10-31 22:32:27,4,1,50.00%
2022-10-31 22:32:27,4,1,50.00%
2022-10-31 22:32:27,4,1,50.00%
2022-10-31 22:32:27,4,1,50.00%
