Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 13:29:34,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:29:34,5,[-2 -1  0],0.8
2022-08-17 13:29:42,8,[-2 -1  0],0.625
2022-08-17 13:29:42,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:29:44,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:29:44,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:29:44,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:29:44,8,[-2 -1  0],0.75
2022-08-17 13:29:44,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:29:45,8,[-2 -1  0],0.75
2022-08-17 13:29:45,8,[-2 -1  0],0.75
2022-08-17 13:29:45,8,[-2 -1  0],0.75
2022-08-17 13:29:45,8,[-2 -1  0],0.75
2022-08-17 13:29:45,8,[-2 -1  0],0.75
2022-08-17 13:29:45,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:29:45,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:29:50,6,[-2 -1  0],0.8333333333333334
2022-08-17 13:29:50,6,[-2 -1  0],0.8333333333333334
2022-08-17 13:29:50,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:29:50,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:29:50,8,[-2 -1  0],0.75
2022-08-17 13:29:50,8,[-2 -1  0],0.75
2022-08-17 13:29:50,8,[-2 -1  0],0.75
2022-08-17 13:29:50,8,[-2 -1  0],0.75
2022-08-17 13:29:51,8,[-2 -1  0],0.75
2022-08-17 13:29:51,8,[-2 -1  0],0.75
2022-08-17 13:29:51,8,[-2 -1  0],0.75
2022-08-17 13:29:59,8,[-2 -1  0],0.625
2022-08-17 13:29:59,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:29:59,10,[-2 -1  0],0.6
2022-08-17 13:29:59,10,[-2 -1  0],0.6
2022-08-17 13:29:59,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:29:59,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:30:00,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:30:07,7,[-2 -1  0],0.5714285714285714
2022-08-17 13:30:07,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:30:07,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:30:07,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:30:07,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:30:08,8,[-2 -1  0],0.75
2022-08-17 13:30:08,7,[-2 -1  0],0.8571428571428571
