Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:05:34,4,1,50.00%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:35,3,1,66.67%
2022-10-31 21:05:36,3,1,66.67%
2022-10-31 21:05:36,4,1,75.00%
2022-10-31 21:05:36,4,1,75.00%
2022-10-31 21:05:36,5,1,60.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:36,6,1,50.00%
2022-10-31 21:05:37,6,1,50.00%
2022-10-31 21:05:37,6,1,50.00%
2022-10-31 21:05:37,6,1,50.00%
2022-10-31 21:05:37,6,1,33.33%
2022-10-31 21:05:37,6,1,33.33%
2022-10-31 21:05:37,6,1,33.33%
2022-10-31 21:05:37,5,1,40.00%
2022-10-31 21:05:37,5,1,40.00%
2022-10-31 21:05:37,5,1,40.00%
2022-10-31 21:05:37,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,6,1,33.33%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:38,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:39,5,1,40.00%
2022-10-31 21:05:40,5,1,40.00%
2022-10-31 21:05:40,5,1,40.00%
2022-10-31 21:05:40,5,1,40.00%
2022-10-31 21:05:40,6,1,33.33%
2022-10-31 21:05:40,6,1,33.33%
2022-10-31 21:05:40,6,1,33.33%
2022-10-31 21:05:40,7,1,28.57%
