Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 13:54:36,6,[-2 -1  0],0.6666666666666666
2022-08-17 13:54:36,5,[-2 -1  0],0.8
2022-08-17 13:54:44,8,[-2 -1  0],0.625
2022-08-17 13:54:44,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:54:46,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:54:46,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:54:46,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:54:46,8,[-2 -1  0],0.75
2022-08-17 13:54:46,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:54:47,8,[-2 -1  0],0.75
2022-08-17 13:54:47,8,[-2 -1  0],0.75
2022-08-17 13:54:47,8,[-2 -1  0],0.75
2022-08-17 13:54:47,8,[-2 -1  0],0.75
2022-08-17 13:54:47,8,[-2 -1  0],0.75
2022-08-17 13:54:47,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:54:47,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:54:52,6,[-2 -1  0],0.8333333333333334
2022-08-17 13:54:52,6,[-2 -1  0],0.8333333333333334
2022-08-17 13:54:52,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:54:52,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:54:52,8,[-2 -1  0],0.75
2022-08-17 13:54:52,8,[-2 -1  0],0.75
2022-08-17 13:54:52,8,[-2 -1  0],0.75
2022-08-17 13:54:52,8,[-2 -1  0],0.75
2022-08-17 13:54:52,8,[-2 -1  0],0.75
2022-08-17 13:54:53,8,[-2 -1  0],0.75
2022-08-17 13:54:53,8,[-2 -1  0],0.75
2022-08-17 13:55:01,8,[-2 -1  0],0.625
2022-08-17 13:55:01,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:01,10,[-2 -1  0],0.6
2022-08-17 13:55:01,10,[-2 -1  0],0.6
2022-08-17 13:55:01,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:01,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:01,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:09,7,[-2 -1  0],0.5714285714285714
2022-08-17 13:55:09,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:55:09,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:55:09,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:55:09,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:09,8,[-2 -1  0],0.75
2022-08-17 13:55:09,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:11,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:11,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:11,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:11,8,[-2 -1  0],0.75
2022-08-17 13:55:11,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:11,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:55:11,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,8,[-2 -1  0],0.625
2022-08-17 13:55:12,9,[-2 -1  0],0.5555555555555556
2022-08-17 13:55:15,8,[-2 -1  0],0.875
2022-08-17 13:55:15,8,[-2 -1  0],0.875
2022-08-17 13:55:15,8,[-2 -1  0],0.75
2022-08-17 13:55:15,8,[-2 -1  0],0.75
2022-08-17 13:55:16,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:16,8,[-2 -1  0],0.75
2022-08-17 13:55:16,8,[-2 -1  0],0.75
2022-08-17 13:55:16,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:16,9,[-2 -1  0],0.6666666666666666
2022-08-17 13:55:16,8,[-2 -1  0],0.75
2022-08-17 13:55:16,8,[-2 -1  0],0.75
2022-08-17 13:55:16,8,[-2 -1  0],0.75
2022-08-17 13:55:17,8,[-2 -1  0],0.75
2022-08-17 13:55:17,8,[-2 -1  0],0.75
2022-08-17 13:55:17,7,[-2 -1  0],0.8571428571428571
2022-08-17 13:55:17,5,[-2 -1  0],0.8
2022-08-17 13:55:17,5,[-2 -1  0],0.8
2022-08-17 13:55:17,5,[-2 -1  0],0.8
2022-08-17 13:55:18,7,[-2 -1  0],0.7142857142857143
2022-08-17 13:55:18,7,[-2 -1  0],0.7142857142857143
