Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:13:39,4,1,50.00%
2022-10-31 21:13:39,4,1,50.00%
2022-10-31 21:13:39,4,1,50.00%
2022-10-31 21:13:39,4,1,50.00%
2022-10-31 21:13:39,4,1,50.00%
2022-10-31 21:13:40,4,1,50.00%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:42,3,1,66.67%
2022-10-31 21:13:43,3,1,66.67%
2022-10-31 21:13:43,3,1,66.67%
2022-10-31 21:13:43,3,1,66.67%
2022-10-31 21:13:43,3,1,66.67%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:43,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:44,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:45,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:46,4,1,75.00%
2022-10-31 21:13:53,3,1,66.67%
2022-10-31 21:13:53,3,1,66.67%
2022-10-31 21:13:53,4,1,50.00%
2022-10-31 21:13:53,4,1,50.00%
2022-10-31 21:13:53,4,1,100.00%
2022-10-31 21:13:54,4,1,100.00%
2022-10-31 21:13:54,4,1,100.00%
2022-10-31 21:13:54,4,1,100.00%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:54,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:56,3,1,66.67%
2022-10-31 21:13:57,3,1,66.67%
