Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:14:32,4,1,50.00%
2022-10-31 21:14:32,4,1,50.00%
2022-10-31 21:14:33,4,1,50.00%
2022-10-31 21:14:33,4,1,50.00%
2022-10-31 21:14:33,4,1,50.00%
2022-10-31 21:14:33,4,1,50.00%
2022-10-31 21:14:33,4,1,75.00%
2022-10-31 21:14:33,4,1,75.00%
2022-10-31 21:14:33,4,1,75.00%
2022-10-31 21:14:33,4,1,75.00%
2022-10-31 21:14:33,4,1,75.00%
2022-10-31 21:14:34,4,1,75.00%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,3,1,66.67%
2022-10-31 21:14:34,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:35,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:36,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:37,4,1,75.00%
2022-10-31 21:14:38,4,1,75.00%
2022-10-31 21:14:38,4,1,75.00%
2022-10-31 21:14:38,4,1,75.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:38,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:39,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:40,4,1,50.00%
2022-10-31 21:14:47,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:48,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:49,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:50,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:51,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:52,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:53,4,1,50.00%
2022-10-31 21:14:55,3,1,66.67%
2022-10-31 21:14:55,3,1,66.67%
2022-10-31 21:14:55,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:56,3,1,66.67%
2022-10-31 21:14:57,3,1,66.67%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:57,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:58,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:14:59,4,1,75.00%
2022-10-31 21:15:00,4,1,75.00%
2022-10-31 21:15:00,4,1,75.00%
2022-10-31 21:15:00,4,1,75.00%
2022-10-31 21:15:07,3,1,66.67%
2022-10-31 21:15:07,3,1,66.67%
2022-10-31 21:15:07,3,1,66.67%
2022-10-31 21:15:07,4,1,50.00%
2022-10-31 21:15:07,4,1,100.00%
2022-10-31 21:15:07,4,1,100.00%
2022-10-31 21:15:07,4,1,100.00%
2022-10-31 21:15:07,4,1,100.00%
2022-10-31 21:15:07,4,1,100.00%
2022-10-31 21:15:07,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:08,3,1,66.67%
2022-10-31 21:15:09,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:10,3,1,66.67%
2022-10-31 21:15:11,3,1,66.67%
