Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 10:33:15,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:18,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:23,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:26,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:29,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:32,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:37,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:40,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:42,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:43,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:45,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:48,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:51,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:53,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:54,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:56,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:57,16,[-2 -1  0  1  2],0.875
2022-08-17 10:33:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:00,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:02,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:04,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:05,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:07,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:08,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:11,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:15,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:16,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:18,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:19,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:22,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:25,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:27,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:30,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:32,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:33,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:36,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:39,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:41,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:42,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:44,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:47,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:50,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:53,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:55,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:56,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:58,16,[-2 -1  0  1  2],0.875
2022-08-17 10:34:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:01,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:04,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:07,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:09,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:12,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:15,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:18,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:23,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:26,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:27,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:29,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:32,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:37,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:40,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:42,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:43,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:45,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:48,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:51,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:54,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:56,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:57,16,[-2 -1  0  1  2],0.875
2022-08-17 10:35:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:00,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:02,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:05,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:08,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:11,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:14,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:16,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:19,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:22,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:25,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:27,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:30,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:33,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:36,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:39,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:41,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:42,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:44,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:45,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:47,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:48,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:50,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:53,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:55,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:56,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:58,16,[-2 -1  0  1  2],0.875
2022-08-17 10:36:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:01,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:04,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:07,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:09,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:12,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:15,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:16,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:18,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:23,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:26,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:29,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:32,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:37,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:40,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:41,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:43,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:45,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:48,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:51,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:54,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:55,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:57,16,[-2 -1  0  1  2],0.875
2022-08-17 10:37:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:00,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:02,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:05,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:08,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:11,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:14,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:16,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:19,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:22,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:25,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:27,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:30,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:33,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:36,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:39,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:41,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:42,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:44,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:47,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:50,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:53,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:55,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:56,16,[-2 -1  0  1  2],0.875
2022-08-17 10:38:58,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:00,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:01,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:04,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:07,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:09,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:12,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:15,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:18,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:21,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:23,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:26,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:29,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:32,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:35,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:37,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:38,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:40,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:41,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:43,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:45,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:46,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:48,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:49,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:51,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:52,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:54,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:55,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:57,16,[-2 -1  0  1  2],0.875
2022-08-17 10:39:59,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:00,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:02,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:03,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:05,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:06,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:08,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:10,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:11,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:13,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:14,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:16,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:17,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:19,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:20,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:22,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:24,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:25,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:27,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:28,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:30,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:31,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:33,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:34,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:36,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:37,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:39,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:40,16,[-2 -1  0  1  2],0.875
2022-08-17 10:40:42,16,[-2 -1  0  1  2],0.875
