Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:17:09,5,1,40.00%
2022-10-31 21:17:09,5,1,40.00%
2022-10-31 21:17:09,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:10,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:11,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:12,5,1,40.00%
2022-10-31 21:17:14,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:15,4,1,50.00%
2022-10-31 21:17:16,4,1,50.00%
2022-10-31 21:17:16,4,1,50.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:16,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:17,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:18,5,1,60.00%
2022-10-31 21:17:19,5,1,60.00%
2022-10-31 21:17:19,5,1,60.00%
2022-10-31 21:17:19,5,1,60.00%
2022-10-31 21:17:19,5,1,60.00%
2022-10-31 21:17:19,5,1,60.00%
2022-10-31 21:17:19,5,1,80.00%
2022-10-31 21:17:19,5,1,80.00%
2022-10-31 21:17:19,5,1,80.00%
2022-10-31 21:17:19,5,1,80.00%
2022-10-31 21:17:19,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:20,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:21,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:22,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:23,5,1,80.00%
2022-10-31 21:17:24,5,1,80.00%
2022-10-31 21:17:24,5,1,80.00%
2022-10-31 21:17:24,5,1,80.00%
2022-10-31 21:17:24,5,1,80.00%
2022-10-31 21:17:24,5,1,80.00%
2022-10-31 21:17:24,6,1,83.33%
2022-10-31 21:17:24,6,1,83.33%
2022-10-31 21:17:24,6,1,83.33%
2022-10-31 21:17:24,6,1,83.33%
2022-10-31 21:17:24,6,1,83.33%
2022-10-31 21:17:25,6,1,83.33%
2022-10-31 21:17:25,6,1,83.33%
2022-10-31 21:17:25,5,1,80.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:25,4,1,75.00%
2022-10-31 21:17:26,4,1,75.00%
2022-10-31 21:17:26,3,1,66.67%
2022-10-31 21:17:26,4,1,50.00%
2022-10-31 21:17:26,3,1,66.67%
2022-10-31 21:17:26,4,1,75.00%
2022-10-31 21:17:26,4,1,50.00%
2022-10-31 21:17:26,4,1,50.00%
2022-10-31 21:17:26,4,1,100.00%
2022-10-31 21:17:26,5,2,80.00%
2022-10-31 21:17:26,5,2,80.00%
2022-10-31 21:17:27,5,2,80.00%
2022-10-31 21:17:27,4,1,50.00%
2022-10-31 21:17:27,4,1,50.00%
2022-10-31 21:17:27,4,1,50.00%
2022-10-31 21:17:27,4,1,50.00%
2022-10-31 21:17:27,5,2,80.00%
2022-10-31 21:17:27,6,2,83.33%
2022-10-31 21:17:27,6,2,83.33%
2022-10-31 21:17:27,5,1,60.00%
2022-10-31 21:17:27,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,6,1,83.33%
2022-10-31 21:17:28,5,1,80.00%
2022-10-31 21:17:29,5,1,80.00%
2022-10-31 21:17:29,5,1,80.00%
2022-10-31 21:17:29,5,1,80.00%
2022-10-31 21:17:29,6,1,83.33%
2022-10-31 21:17:29,6,1,83.33%
2022-10-31 21:17:29,6,1,83.33%
2022-10-31 21:17:29,6,1,83.33%
2022-10-31 21:17:29,6,1,66.67%
2022-10-31 21:17:29,6,1,83.33%
2022-10-31 21:17:30,6,1,66.67%
2022-10-31 21:17:30,5,1,60.00%
2022-10-31 21:17:30,5,1,60.00%
2022-10-31 21:17:30,5,1,60.00%
2022-10-31 21:17:30,4,1,75.00%
2022-10-31 21:17:30,4,1,75.00%
2022-10-31 21:17:30,4,1,75.00%
2022-10-31 21:17:30,5,1,80.00%
2022-10-31 21:17:30,5,1,80.00%
2022-10-31 21:17:30,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,5,1,80.00%
2022-10-31 21:17:31,4,1,75.00%
2022-10-31 21:17:31,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,4,1,75.00%
2022-10-31 21:17:32,5,1,80.00%
2022-10-31 21:17:32,5,1,80.00%
2022-10-31 21:17:32,5,1,80.00%
2022-10-31 21:17:32,5,1,80.00%
2022-10-31 21:17:33,5,1,80.00%
2022-10-31 21:17:33,5,1,80.00%
2022-10-31 21:17:33,5,1,80.00%
2022-10-31 21:17:33,5,1,80.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:33,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,4,1,75.00%
2022-10-31 21:17:34,5,1,80.00%
2022-10-31 21:17:34,5,1,80.00%
2022-10-31 21:17:35,6,1,83.33%
2022-10-31 21:17:35,6,1,83.33%
2022-10-31 21:17:35,6,1,83.33%
2022-10-31 21:17:35,6,1,83.33%
2022-10-31 21:17:35,5,1,80.00%
2022-10-31 21:17:35,5,1,80.00%
2022-10-31 21:17:35,4,1,75.00%
2022-10-31 21:17:35,4,1,75.00%
2022-10-31 21:17:35,4,1,75.00%
2022-10-31 21:17:35,3,1,66.67%
2022-10-31 21:17:36,4,1,75.00%
2022-10-31 21:17:36,4,1,75.00%
2022-10-31 21:17:36,4,1,75.00%
2022-10-31 21:17:36,4,1,75.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:36,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,5,1,80.00%
2022-10-31 21:17:37,4,1,75.00%
2022-10-31 21:17:37,4,1,75.00%
2022-10-31 21:17:37,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,4,1,75.00%
2022-10-31 21:17:38,5,1,80.00%
2022-10-31 21:17:38,5,1,80.00%
2022-10-31 21:17:38,5,1,80.00%
2022-10-31 21:17:39,5,1,80.00%
2022-10-31 21:17:39,5,1,80.00%
2022-10-31 21:17:39,5,1,80.00%
2022-10-31 21:17:39,5,1,80.00%
2022-10-31 21:17:39,5,2,80.00%
2022-10-31 21:17:39,5,2,80.00%
2022-10-31 21:17:39,5,1,40.00%
2022-10-31 21:17:39,5,1,40.00%
2022-10-31 21:17:39,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:40,5,1,40.00%
2022-10-31 21:17:41,5,1,40.00%
2022-10-31 21:17:41,5,1,40.00%
2022-10-31 21:17:41,5,1,40.00%
