Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:28:14,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:28:15,5,[-2 -1  0],0.8
2022-08-17 14:28:23,8,[-2 -1  0],0.625
2022-08-17 14:28:23,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:24,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:25,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:25,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:25,8,[-2 -1  0],0.75
2022-08-17 14:28:25,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:25,8,[-2 -1  0],0.75
2022-08-17 14:28:25,8,[-2 -1  0],0.75
2022-08-17 14:28:26,8,[-2 -1  0],0.75
2022-08-17 14:28:26,8,[-2 -1  0],0.75
2022-08-17 14:28:26,8,[-2 -1  0],0.75
2022-08-17 14:28:26,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:26,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:30,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:28:30,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:28:30,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:31,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
2022-08-17 14:28:31,8,[-2 -1  0],0.75
Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:28:40,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:28:40,5,[-2 -1  0],0.8
2022-08-17 14:28:49,8,[-2 -1  0],0.625
2022-08-17 14:28:49,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:50,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:50,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:51,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:51,8,[-2 -1  0],0.75
2022-08-17 14:28:51,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:51,8,[-2 -1  0],0.75
2022-08-17 14:28:51,8,[-2 -1  0],0.75
2022-08-17 14:28:51,8,[-2 -1  0],0.75
2022-08-17 14:28:51,8,[-2 -1  0],0.75
2022-08-17 14:28:52,8,[-2 -1  0],0.75
2022-08-17 14:28:52,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:28:52,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:56,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:28:56,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:28:56,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:56,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:28:56,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
2022-08-17 14:28:57,8,[-2 -1  0],0.75
