Time,Number of Pedestrian,Danger groups,Risk Factor
2022-10-31 21:18:22,5,1,40.00%
2022-10-31 21:18:22,5,1,40.00%
2022-10-31 21:18:23,5,1,40.00%
2022-10-31 21:18:23,5,1,40.00%
2022-10-31 21:18:23,5,1,40.00%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,33.33%
2022-10-31 21:18:23,6,1,50.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,5,1,60.00%
2022-10-31 21:18:24,4,1,50.00%
2022-10-31 21:18:24,4,1,50.00%
2022-10-31 21:18:24,4,1,50.00%
2022-10-31 21:18:24,4,1,50.00%
2022-10-31 21:18:25,4,1,50.00%
2022-10-31 21:18:25,4,1,50.00%
2022-10-31 21:18:25,5,1,60.00%
2022-10-31 21:18:25,5,1,60.00%
2022-10-31 21:18:25,5,1,60.00%
2022-10-31 21:18:25,5,1,60.00%
2022-10-31 21:18:25,6,1,50.00%
2022-10-31 21:18:25,6,1,50.00%
2022-10-31 21:18:25,6,1,50.00%
2022-10-31 21:18:25,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,7,1,42.86%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:26,6,1,50.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,5,1,60.00%
2022-10-31 21:18:27,6,1,50.00%
2022-10-31 21:18:27,6,1,50.00%
2022-10-31 21:18:27,6,1,50.00%
2022-10-31 21:18:28,6,1,50.00%
2022-10-31 21:18:28,6,1,50.00%
2022-10-31 21:18:28,6,1,50.00%
2022-10-31 21:18:28,6,1,50.00%
2022-10-31 21:18:28,5,1,60.00%
2022-10-31 21:18:28,5,1,60.00%
2022-10-31 21:18:28,5,1,60.00%
2022-10-31 21:18:28,5,1,40.00%
2022-10-31 21:18:28,5,1,40.00%
2022-10-31 21:18:28,6,1,33.33%
2022-10-31 21:18:29,6,1,33.33%
2022-10-31 21:18:29,6,1,33.33%
2022-10-31 21:18:29,6,1,33.33%
2022-10-31 21:18:29,7,1,28.57%
2022-10-31 21:18:29,7,1,28.57%
2022-10-31 21:18:29,7,1,28.57%
2022-10-31 21:18:29,8,1,37.50%
2022-10-31 21:18:29,8,1,37.50%
2022-10-31 21:18:29,8,1,37.50%
2022-10-31 21:18:29,8,1,37.50%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,6,1,50.00%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,7,1,42.86%
2022-10-31 21:18:30,7,1,42.86%
