Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-17 14:34:42,5,[-2 -1  0],0.8
2022-08-17 14:34:42,6,[-2 -1  0],0.6666666666666666
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:50,8,[-2 -1  0],0.625
2022-08-17 14:34:51,8,[-2 -1  0],0.625
2022-08-17 14:34:51,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:34:51,9,[-2 -1  0],0.5555555555555556
2022-08-17 14:34:51,8,[-2 -1  0],0.625
2022-08-17 14:34:51,8,[-2 -1  0],0.625
2022-08-17 14:34:52,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:52,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:52,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:52,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:52,8,[-2 -1  0],0.75
2022-08-17 14:34:52,8,[-2 -1  0],0.75
2022-08-17 14:34:52,8,[-2 -1  0],0.75
2022-08-17 14:34:53,8,[-2 -1  0],0.75
2022-08-17 14:34:53,8,[-2 -1  0],0.75
2022-08-17 14:34:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:53,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:34:53,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:53,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:34:53,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:34:58,8,[-2 -1  0],0.625
2022-08-17 14:34:58,8,[-2 -1  0],0.625
2022-08-17 14:34:58,8,[-2 -1  0],0.625
2022-08-17 14:34:58,8,[-2 -1  0],0.625
2022-08-17 14:34:59,8,[-2 -1  0],0.625
2022-08-17 14:35:07,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:35:07,8,[-2 -1  0],0.75
2022-08-17 14:35:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:35:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:35:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:35:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:35:07,9,[-2 -1  0],0.6666666666666666
2022-08-17 14:35:15,5,[-2 -1  0],0.8
2022-08-17 14:35:15,6,[-2 -1  0],0.8333333333333334
2022-08-17 14:35:15,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:35:15,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:35:15,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:35:15,7,[-2 -1  0],0.8571428571428571
2022-08-17 14:35:17,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:35:17,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:35:17,7,[-2 -1  0],0.7142857142857143
2022-08-17 14:35:18,8,[-2 -1  0],0.625
2022-08-17 14:35:18,8,[-2 -1  0],0.625
2022-08-17 14:35:18,8,[-2 -1  0],0.625
2022-08-17 14:35:18,8,[-2 -1  0],0.625
2022-08-17 14:35:18,8,[-2 -1  0],0.625
2022-08-17 14:35:18,8,[-2 -1  0],0.75
2022-08-17 14:35:22,8,[-2 -1  0],0.75
2022-08-17 14:35:22,8,[-2 -1  0],0.75
2022-08-17 14:35:22,9,[-2 -1  0  1],0.8888888888888888
2022-08-17 14:35:22,9,[-2 -1  0  1],0.8888888888888888
2022-08-17 14:35:22,8,[-1  0  1],1.0
