Time,Number of Pedestrian,Danger groups,Risk Factor
2022-08-22 11:38:45,7,2,85.71%
2022-08-22 11:38:45,6,1,50.00%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,7,1,42.86%
2022-08-22 11:38:46,6,1,50.00%
2022-08-22 11:38:47,6,1,50.00%
2022-08-22 11:38:47,7,2,85.71%
2022-08-22 11:38:47,7,2,85.71%
2022-08-22 11:38:47,7,2,85.71%
2022-08-22 11:38:47,8,2,75.00%
2022-08-22 11:38:47,7,2,85.71%
2022-08-22 11:38:47,7,2,71.43%
2022-08-22 11:38:47,8,2,62.50%
2022-08-22 11:38:47,8,2,62.50%
2022-08-22 11:38:47,8,2,62.50%
2022-08-22 11:38:48,8,2,62.50%
2022-08-22 11:38:48,8,2,62.50%
2022-08-22 11:38:48,8,2,62.50%
2022-08-22 11:38:48,8,2,62.50%
2022-08-22 11:38:48,9,2,55.56%
2022-08-22 11:38:48,8,1,50.00%
2022-08-22 11:38:48,8,1,50.00%
2022-08-22 11:38:48,8,1,62.50%
2022-08-22 11:38:48,8,1,62.50%
2022-08-22 11:38:48,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,9,1,55.56%
2022-08-22 11:38:49,9,1,55.56%
2022-08-22 11:38:49,9,1,55.56%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:49,8,1,62.50%
2022-08-22 11:38:50,8,1,62.50%
2022-08-22 11:38:50,8,1,62.50%
2022-08-22 11:38:50,7,1,71.43%
2022-08-22 11:38:50,7,1,71.43%
2022-08-22 11:38:50,7,1,71.43%
2022-08-22 11:38:50,7,1,71.43%
2022-08-22 11:38:50,7,1,71.43%
2022-08-22 11:38:50,7,1,100.00%
2022-08-22 11:38:50,7,1,100.00%
2022-08-22 11:38:50,7,1,100.00%
2022-08-22 11:38:51,8,2,87.50%
2022-08-22 11:38:51,8,2,87.50%
2022-08-22 11:38:51,8,2,75.00%
2022-08-22 11:38:51,8,2,75.00%
2022-08-22 11:38:51,7,1,57.14%
2022-08-22 11:38:51,7,1,57.14%
2022-08-22 11:38:51,7,1,57.14%
2022-08-22 11:38:51,6,1,66.67%
2022-08-22 11:38:51,7,1,57.14%
2022-08-22 11:38:51,6,1,66.67%
2022-08-22 11:38:52,7,2,85.71%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,9,2,66.67%
2022-08-22 11:38:52,9,2,66.67%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:52,8,2,75.00%
2022-08-22 11:38:53,7,2,85.71%
2022-08-22 11:38:53,5,2,80.00%
2022-08-22 11:38:53,5,2,80.00%
2022-08-22 11:38:53,4,1,50.00%
2022-08-22 11:38:53,5,2,80.00%
2022-08-22 11:38:53,4,1,50.00%
2022-08-22 11:38:53,4,1,50.00%
2022-08-22 11:38:53,5,1,60.00%
2022-08-22 11:38:53,6,1,50.00%
2022-08-22 11:38:53,7,1,57.14%
2022-08-22 11:38:54,7,1,57.14%
2022-08-22 11:38:54,7,1,57.14%
2022-08-22 11:38:54,7,1,57.14%
2022-08-22 11:38:54,7,1,57.14%
2022-08-22 11:38:54,7,1,57.14%
2022-08-22 11:38:54,7,2,71.43%
2022-08-22 11:38:54,7,2,71.43%
2022-08-22 11:38:54,9,2,66.67%
2022-08-22 11:38:54,9,2,66.67%
2022-08-22 11:38:54,9,2,66.67%
2022-08-22 11:38:55,8,2,75.00%
2022-08-22 11:38:55,9,2,66.67%
2022-08-22 11:38:55,9,2,66.67%
2022-08-22 11:38:55,9,2,66.67%
2022-08-22 11:38:55,8,1,50.00%
2022-08-22 11:38:55,6,1,66.67%
2022-08-22 11:38:55,6,2,66.67%
2022-08-22 11:38:55,5,2,80.00%
2022-08-22 11:38:55,5,2,80.00%
2022-08-22 11:38:55,5,2,80.00%
2022-08-22 11:38:56,5,2,80.00%
2022-08-22 11:38:56,7,3,85.71%
2022-08-22 11:38:56,6,2,66.67%
2022-08-22 11:38:56,6,2,66.67%
2022-08-22 11:38:56,7,3,85.71%
2022-08-22 11:38:56,8,3,87.50%
2022-08-22 11:38:56,8,3,87.50%
2022-08-22 11:38:56,8,3,87.50%
2022-08-22 11:38:56,7,2,100.00%
2022-08-22 11:38:56,7,2,100.00%
2022-08-22 11:38:57,6,2,83.33%
2022-08-22 11:38:57,5,2,80.00%
2022-08-22 11:38:57,6,2,66.67%
2022-08-22 11:38:57,6,2,66.67%
2022-08-22 11:38:57,6,1,33.33%
2022-08-22 11:38:57,6,1,33.33%
2022-08-22 11:38:57,6,1,50.00%
2022-08-22 11:38:57,6,1,50.00%
2022-08-22 11:38:57,6,1,50.00%
2022-08-22 11:38:58,6,1,50.00%
2022-08-22 11:38:58,5,1,60.00%
2022-08-22 11:38:58,5,1,80.00%
2022-08-22 11:38:58,5,1,80.00%
2022-08-22 11:38:58,5,1,80.00%
2022-08-22 11:38:58,5,1,80.00%
2022-08-22 11:38:58,6,1,100.00%
2022-08-22 11:38:58,6,2,83.33%
2022-08-22 11:38:58,6,2,83.33%
2022-08-22 11:38:58,6,1,100.00%
2022-08-22 11:38:59,6,1,100.00%
2022-08-22 11:38:59,6,1,100.00%
2022-08-22 11:38:59,6,2,83.33%
2022-08-22 11:38:59,6,1,66.67%
2022-08-22 11:38:59,7,1,71.43%
2022-08-22 11:38:59,8,1,62.50%
2022-08-22 11:38:59,7,2,57.14%
2022-08-22 11:38:59,8,2,50.00%
2022-08-22 11:38:59,7,1,28.57%
2022-08-22 11:38:59,7,1,42.86%
2022-08-22 11:39:00,7,1,42.86%
2022-08-22 11:39:00,7,1,42.86%
2022-08-22 11:39:00,6,1,50.00%
2022-08-22 11:39:00,7,1,42.86%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:00,7,2,71.43%
2022-08-22 11:39:01,7,2,71.43%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,5,1,60.00%
2022-08-22 11:39:01,4,1,75.00%
2022-08-22 11:39:01,5,1,100.00%
2022-08-22 11:39:01,6,2,83.33%
2022-08-22 11:39:02,6,2,83.33%
2022-08-22 11:39:02,6,2,83.33%
2022-08-22 11:39:02,6,2,83.33%
2022-08-22 11:39:02,6,2,83.33%
2022-08-22 11:39:02,6,2,83.33%
2022-08-22 11:39:02,6,1,50.00%
2022-08-22 11:39:02,6,1,50.00%
2022-08-22 11:39:02,6,1,50.00%
2022-08-22 11:39:02,6,1,66.67%
2022-08-22 11:39:02,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,7,1,57.14%
2022-08-22 11:39:03,6,1,66.67%
2022-08-22 11:39:03,6,1,66.67%
2022-08-22 11:39:03,6,1,66.67%
2022-08-22 11:39:03,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:04,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,6,1,66.67%
2022-08-22 11:39:05,7,2,85.71%
2022-08-22 11:39:05,6,1,100.00%
2022-08-22 11:39:05,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,6,1,100.00%
2022-08-22 11:39:06,5,1,80.00%
2022-08-22 11:39:06,5,1,80.00%
2022-08-22 11:39:06,5,1,80.00%
2022-08-22 11:39:06,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:07,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,5,1,80.00%
2022-08-22 11:39:08,6,1,50.00%
2022-08-22 11:39:08,6,1,50.00%
2022-08-22 11:39:08,6,1,50.00%
2022-08-22 11:39:08,6,1,50.00%
2022-08-22 11:39:09,6,2,66.67%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:09,5,1,40.00%
2022-08-22 11:39:09,6,2,66.67%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:09,6,1,33.33%
2022-08-22 11:39:10,6,1,33.33%
2022-08-22 11:39:10,6,1,33.33%
2022-08-22 11:39:10,8,1,25.00%
2022-08-22 11:39:10,8,1,25.00%
2022-08-22 11:39:10,8,1,25.00%
2022-08-22 11:39:10,9,2,44.44%
2022-08-22 11:39:10,10,2,40.00%
2022-08-22 11:39:10,11,3,54.55%
2022-08-22 11:39:10,11,3,54.55%
2022-08-22 11:39:10,9,2,44.44%
2022-08-22 11:39:11,9,2,44.44%
2022-08-22 11:39:11,9,2,44.44%
2022-08-22 11:39:11,9,3,66.67%
2022-08-22 11:39:11,8,3,75.00%
2022-08-22 11:39:11,7,2,57.14%
2022-08-22 11:39:11,6,2,66.67%
2022-08-22 11:39:11,6,2,66.67%
2022-08-22 11:39:11,6,2,66.67%
2022-08-22 11:39:11,6,2,66.67%
2022-08-22 11:39:11,5,1,40.00%
2022-08-22 11:39:12,5,1,40.00%
2022-08-22 11:39:12,6,1,33.33%
2022-08-22 11:39:12,6,1,33.33%
